t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
89,1000,503,497,495,0,0,3730,2904,0.04067576951951952,0.961625,0.03837500000000005,0,14,0,522.2075403337525,8,0.7722714295130936,0.9590188176969412,0.5596119993590983,0.9132800465379362
90,1000,499,501,497,6,0,3712,2878,0.04114417542542542,0.957625,0.04237500000000005,0,13,0,552.2444453387349,8,0.7702577130276641,0.9529883295138706,0.5594602838798667,0.9079692895025501
91,1000,479,521,499,0,0,3666,2848,0.04134087212212212,0.9600625,0.03993749999999996,0,13,0,558.7931015136724,8,0.7741880688635608,0.9580199230579363,0.543088066365768,0.9105393108890676
92,1000,498,502,479,0,0,3559,2673,0.04213948323323324,0.9586875,0.041312499999999974,1,13,0,534.5035642734008,8,0.7535316037873985,0.9511643484313387,0.5410901055020612,0.9027833585334174
93,1000,514,486,498,0,0,3645,2806,0.04234271771771772,0.9565,0.04349999999999998,0,13,0,552.1162631236809,8,0.7615443714014941,0.9543725196209714,0.5377749996252873,0.905829714457447
94,1000,496,504,486,28,0,3587,2710,0.042749687187187184,0.95725,0.042749999999999955,0,13,0,546.5627516498978,8,0.7605925536361663,0.9567768755817074,0.5331907236934194,0.90772205825378
95,1000,521,479,496,0,0,3688,2850,0.04348098098098098,0.9575625,0.04243750000000002,0,13,0,569.5025741694137,8,0.7739280957643188,0.9627982771510019,0.5533423155998192,0.9148758050922606
96,1000,501,499,479,42,0,3599,2783,0.04413156906906907,0.958875,0.04112499999999997,1,13,0,538.1063168115276,8,0.7627361604962821,0.9518501274393973,0.5497064903760337,0.9076671244607171
97,1000,515,485,499,2,0,3665,2850,0.044634634634634636,0.9588125,0.041187500000000044,0,13,0,558.7931015136725,8,0.7823138773471354,0.9608212769350484,0.5332364132159401,0.9142323841425225
98,1000,478,522,485,30,0,3636,2783,0.04503963338338338,0.9543125,0.04568749999999999,0,13,0,544.8996374671345,8,0.7715779129290171,0.9597219897096134,0.5393039331960772,0.91248002825392
99,1000,506,494,478,0,0,3564,2735,0.04628903903903904,0.9549375,0.045062500000000005,0,13,0,545.0555112907151,8,0.7634433507539766,0.9548638500977311,0.5452472573494961,0.9061123275488443
100,1000,508,492,494,12,0,3648,2781,0.04655977852852853,0.952,0.04800000000000004,0,13,0,558.2840331443683,8,0.7634125024383711,0.9602345076540668,0.5241315904509739,0.9096092361247843
101,1000,511,489,492,16,0,3679,2859,0.04686258133133133,0.9545625,0.04543750000000002,0,13,0,558.6212626118102,8,0.7705041941306804,0.9591532983634113,0.5405047227632727,0.910050065674047
102,1000,496,504,489,22,0,3654,2767,0.04735641891891892,0.9521875,0.047812500000000036,1,12,0,537.6550316134081,8,0.7681321283391133,0.9564098297865099,0.5312966902821566,0.9102085874050321
103,1000,502,498,496,0,0,3682,2829,0.04790915915915916,0.9525625,0.04743750000000002,1,12,0,561.7624493076614,8,0.7649766912122229,0.9576103143062182,0.5259154480189921,0.9109540594297574
104,1000,495,505,498,4,0,3705,2850,0.04822588213213213,0.954125,0.045875,3,12,0,532.6294719751214,8,0.7659865274740217,0.9579731908380023,0.5242573518123606,0.9096825903875655
105,1000,514,486,495,0,0,3691,2826,0.04849687187187187,0.9501875,0.04981250000000004,0,12,0,576.9910045683605,8,0.76917035377816,0.9572716961056058,0.5286852969328302,0.9127369011161913
106,1000,512,488,486,28,0,3607,2769,0.049325356606606606,0.9503125,0.049687499999999996,0,12,0,535.718173900421,8,0.7675249709952403,0.9627351459793858,0.5279699096762449,0.917316445527463
107,1000,497,503,488,24,0,3663,2802,0.04981809934934935,0.9484375,0.051562499999999956,0,12,0,557.4531835205993,8,0.767280460837688,0.9616643140261014,0.5485830111764185,0.9128894824093808
