t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
40,1000,515,485,382,114,0,2856,2218,0.03520142017017017,0.6013125,0.3986875,61,22,0,452.55329574564416,8,0.7769913859231216,0.9522944328018652,0.6804446362595741,0.9067242413931638
41,1000,511,489,382,133,0,2801,2212,0.036592623873873874,0.607,0.393,47,22,0,433.54923049497893,8,0.7842966823075486,0.959175315967577,0.6517472311504283,0.9130011616186317
42,1000,486,514,377,134,0,2813,2191,0.038178397147147144,0.59925,0.40075000000000005,55,21,0,431.9728408044422,8,0.7797732742038279,0.9632453854584743,0.6705449981032474,0.9153004074384642
43,1000,519,481,392,94,0,2945,2202,0.03890978478478478,0.5834375,0.41656249999999995,49,20,0,452.922728666085,8,0.7570321793310181,0.9532950935288793,0.6750597953359024,0.9059922870602231
44,1000,496,504,376,143,0,2785,2134,0.03914542667667668,0.599125,0.400875,48,20,0,443.80823225093553,8,0.7669162996838208,0.957110061561534,0.657643394846848,0.9094766684193418
45,1000,516,484,378,118,0,2807,2231,0.04055349099099099,0.5995625,0.4004375,54,18,0,434.3586033305569,8,0.7860405197480819,0.9576427224294114,0.659159256464185,0.9124036708616032
46,1000,479,521,375,141,0,2789,2151,0.04186082957957958,0.6076875,0.39231249999999995,50,18,0,440.8307210031348,8,0.76731678705395,0.9563078090584568,0.6639842604160457,0.9087091658191583
47,1000,496,504,378,101,0,2799,2181,0.04296928178178178,0.5835625,0.4164375,48,18,0,423.17443017580445,8,0.770911590578414,0.9573087953391242,0.6615237351437325,0.9109960999338713
48,1000,498,502,377,119,0,2789,2139,0.04522782157157157,0.579,0.42100000000000004,51,18,0,409.898425918983,8,0.7648667136345569,0.9503923518662782,0.650382126688559,0.9042120532614486
49,1000,481,519,381,117,0,2772,2131,0.04655736986986987,0.5671875,0.43281250000000004,45,18,0,438.10021065847377,8,0.7602073162304649,0.9502892720478524,0.6462097065134182,0.9039298140336844
50,1000,492,508,391,90,0,2861,2164,0.0471758008008008,0.58275,0.41725,44,18,0,438.7206933164978,8,0.7620305950528835,0.9540638092813136,0.637906304295997,0.9044483044032356
51,1000,496,504,373,119,0,2749,2119,0.047339745995995997,0.5676875,0.4323125,63,18,0,419.8004326875206,8,0.7618754931428442,0.949319390040949,0.6447499361226929,0.899762593259938
52,1000,510,490,380,116,0,2782,2112,0.04690086961961962,0.5710625,0.42893749999999997,50,18,0,447.4744344592501,8,0.7669070837099388,0.9556012876076502,0.6353354563907827,0.9048306039104757
53,1000,503,497,388,122,0,2891,2204,0.04768740615615616,0.554375,0.44562500000000005,56,18,0,426.6829920867061,8,0.7710699228378857,0.9534461152735954,0.6414816788405552,0.9034034059142142
